,restaurantsId,name,averageRating,establishmentTypeAndCuisineTags
8390,d1138825,Lotus Cafe,4.5,Indian Cafe International
8391,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8392,d1370074,Dakshin Coastal,4.5,Indian
8393,d947165,Flamboyante,4.5,Indian
8394,d5899260,Bombay High,5.0,Bar
8395,d7707818,The Bombay Canteen,4.5,Indian
8396,d1202559,It's Mirchi,4.5,Indian
8397,d4064145,The Arthouse,4.5,Indian International
8398,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8399,d5901185,Fountain Sizzlers,4.5,Indian
8400,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8401,d21387580,Fiona,5.0,Italian Indian Bar Asian
8402,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8403,d2034920,Namak,5.0,Indian
8404,d8010527,Saptami,5.0,Indian
8405,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8406,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8407,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8408,d15223662,Ummrao,5.0,Indian
8409,d804433,Kebabs & Kurries,5.0,Indian
8410,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8411,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8412,d19428928,Tanatan Shivaji Park,5.0,Indian
8413,d1014520,Peshawri,4.5,Indian Healthy
8414,d3268182,Nawab Saheb,5.0,Indian
8415,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8416,d16845556,Yeda Republic,5.0,Asian
8417,d6158439,The Brasserie,4.5,Indian International Asian
8418,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8419,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8420,d1138825,Lotus Cafe,4.5,Indian Cafe International
8421,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8422,d1370074,Dakshin Coastal,4.5,Indian
8423,d947165,Flamboyante,4.5,Indian
8424,d5899260,Bombay High,5.0,Bar
8425,d7707818,The Bombay Canteen,4.5,Indian
8426,d1202559,It's Mirchi,4.5,Indian
8427,d4064145,The Arthouse,4.5,Indian International
8428,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8429,d5901185,Fountain Sizzlers,4.5,Indian
8430,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8431,d21387580,Fiona,5.0,Italian Indian Bar Asian
8432,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8433,d2034920,Namak,5.0,Indian
8434,d8010527,Saptami,5.0,Indian
8435,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8436,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8437,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8438,d15223662,Ummrao,5.0,Indian
8439,d804433,Kebabs & Kurries,5.0,Indian
8440,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8441,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8442,d19428928,Tanatan Shivaji Park,5.0,Indian
8443,d1014520,Peshawri,4.5,Indian Healthy
8444,d3268182,Nawab Saheb,5.0,Indian
8445,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8446,d16845556,Yeda Republic,5.0,Asian
8447,d6158439,The Brasserie,4.5,Indian International Asian
8448,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8449,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8450,d1138825,Lotus Cafe,4.5,Indian Cafe International
8451,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8452,d1370074,Dakshin Coastal,4.5,Indian
8453,d947165,Flamboyante,4.5,Indian
8454,d5899260,Bombay High,5.0,Bar
8455,d7707818,The Bombay Canteen,4.5,Indian
8456,d1202559,It's Mirchi,4.5,Indian
8457,d4064145,The Arthouse,4.5,Indian International
8458,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8459,d5901185,Fountain Sizzlers,4.5,Indian
8460,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8461,d21387580,Fiona,5.0,Italian Indian Bar Asian
8462,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8463,d2034920,Namak,5.0,Indian
8464,d8010527,Saptami,5.0,Indian
8465,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8466,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8467,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8468,d15223662,Ummrao,5.0,Indian
8469,d804433,Kebabs & Kurries,5.0,Indian
8470,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8471,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8472,d19428928,Tanatan Shivaji Park,5.0,Indian
8473,d1014520,Peshawri,4.5,Indian Healthy
8474,d3268182,Nawab Saheb,5.0,Indian
8475,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8476,d16845556,Yeda Republic,5.0,Asian
8477,d6158439,The Brasserie,4.5,Indian International Asian
8478,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8479,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8480,d1138825,Lotus Cafe,4.5,Indian Cafe International
8481,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8482,d1370074,Dakshin Coastal,4.5,Indian
8483,d947165,Flamboyante,4.5,Indian
8484,d5899260,Bombay High,5.0,Bar
8485,d7707818,The Bombay Canteen,4.5,Indian
8486,d1202559,It's Mirchi,4.5,Indian
8487,d4064145,The Arthouse,4.5,Indian International
8488,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8489,d5901185,Fountain Sizzlers,4.5,Indian
8490,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8491,d21387580,Fiona,5.0,Italian Indian Bar Asian
8492,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8493,d2034920,Namak,5.0,Indian
8494,d8010527,Saptami,5.0,Indian
8495,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8496,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8497,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8498,d15223662,Ummrao,5.0,Indian
8499,d804433,Kebabs & Kurries,5.0,Indian
8500,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8501,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8502,d19428928,Tanatan Shivaji Park,5.0,Indian
8503,d1014520,Peshawri,4.5,Indian Healthy
8504,d3268182,Nawab Saheb,5.0,Indian
8505,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8506,d16845556,Yeda Republic,5.0,Asian
8507,d6158439,The Brasserie,4.5,Indian International Asian
8508,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8509,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8510,d1138825,Lotus Cafe,4.5,Indian Cafe International
8511,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8512,d1370074,Dakshin Coastal,4.5,Indian
8513,d947165,Flamboyante,4.5,Indian
8514,d5899260,Bombay High,5.0,Bar
8515,d7707818,The Bombay Canteen,4.5,Indian
8516,d1202559,It's Mirchi,4.5,Indian
8517,d4064145,The Arthouse,4.5,Indian International
8518,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8519,d5901185,Fountain Sizzlers,4.5,Indian
8520,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8521,d21387580,Fiona,5.0,Italian Indian Bar Asian
8522,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8523,d2034920,Namak,5.0,Indian
8524,d8010527,Saptami,5.0,Indian
8525,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8526,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8527,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8528,d15223662,Ummrao,5.0,Indian
8529,d804433,Kebabs & Kurries,5.0,Indian
8530,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8531,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8532,d19428928,Tanatan Shivaji Park,5.0,Indian
8533,d1014520,Peshawri,4.5,Indian Healthy
8534,d3268182,Nawab Saheb,5.0,Indian
8535,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8536,d16845556,Yeda Republic,5.0,Asian
8537,d6158439,The Brasserie,4.5,Indian International Asian
8538,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8539,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8540,d1138825,Lotus Cafe,4.5,Indian Cafe International
8541,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8542,d1370074,Dakshin Coastal,4.5,Indian
8543,d947165,Flamboyante,4.5,Indian
8544,d5899260,Bombay High,5.0,Bar
8545,d7707818,The Bombay Canteen,4.5,Indian
8546,d1202559,It's Mirchi,4.5,Indian
8547,d4064145,The Arthouse,4.5,Indian International
8548,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8549,d5901185,Fountain Sizzlers,4.5,Indian
8550,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8551,d21387580,Fiona,5.0,Italian Indian Bar Asian
8552,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8553,d2034920,Namak,5.0,Indian
8554,d8010527,Saptami,5.0,Indian
8555,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8556,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8557,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8558,d15223662,Ummrao,5.0,Indian
8559,d804433,Kebabs & Kurries,5.0,Indian
8560,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8561,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8562,d19428928,Tanatan Shivaji Park,5.0,Indian
8563,d1014520,Peshawri,4.5,Indian Healthy
8564,d3268182,Nawab Saheb,5.0,Indian
8565,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8566,d16845556,Yeda Republic,5.0,Asian
8567,d6158439,The Brasserie,4.5,Indian International Asian
8568,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8569,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8570,d1138825,Lotus Cafe,4.5,Indian Cafe International
8571,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8572,d1370074,Dakshin Coastal,4.5,Indian
8573,d947165,Flamboyante,4.5,Indian
8574,d5899260,Bombay High,5.0,Bar
8575,d7707818,The Bombay Canteen,4.5,Indian
8576,d1202559,It's Mirchi,4.5,Indian
8577,d4064145,The Arthouse,4.5,Indian International
8578,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8579,d5901185,Fountain Sizzlers,4.5,Indian
8580,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8581,d21387580,Fiona,5.0,Italian Indian Bar Asian
8582,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8583,d2034920,Namak,5.0,Indian
8584,d8010527,Saptami,5.0,Indian
8585,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8586,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8587,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8588,d15223662,Ummrao,5.0,Indian
8589,d804433,Kebabs & Kurries,5.0,Indian
8590,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8591,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8592,d19428928,Tanatan Shivaji Park,5.0,Indian
8593,d1014520,Peshawri,4.5,Indian Healthy
8594,d3268182,Nawab Saheb,5.0,Indian
8595,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8596,d16845556,Yeda Republic,5.0,Asian
8597,d6158439,The Brasserie,4.5,Indian International Asian
8598,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8599,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8600,d1138825,Lotus Cafe,4.5,Indian Cafe International
8601,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8602,d1370074,Dakshin Coastal,4.5,Indian
8603,d947165,Flamboyante,4.5,Indian
8604,d5899260,Bombay High,5.0,Bar
8605,d7707818,The Bombay Canteen,4.5,Indian
8606,d1202559,It's Mirchi,4.5,Indian
8607,d4064145,The Arthouse,4.5,Indian International
8608,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8609,d5901185,Fountain Sizzlers,4.5,Indian
8610,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8611,d21387580,Fiona,5.0,Italian Indian Bar Asian
8612,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8613,d2034920,Namak,5.0,Indian
8614,d8010527,Saptami,5.0,Indian
8615,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8616,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8617,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8618,d15223662,Ummrao,5.0,Indian
8619,d804433,Kebabs & Kurries,5.0,Indian
8620,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8621,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8622,d19428928,Tanatan Shivaji Park,5.0,Indian
8623,d1014520,Peshawri,4.5,Indian Healthy
8624,d3268182,Nawab Saheb,5.0,Indian
8625,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8626,d16845556,Yeda Republic,5.0,Asian
8627,d6158439,The Brasserie,4.5,Indian International Asian
8628,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8629,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8630,d1138825,Lotus Cafe,4.5,Indian Cafe International
8631,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8632,d1370074,Dakshin Coastal,4.5,Indian
8633,d947165,Flamboyante,4.5,Indian
8634,d5899260,Bombay High,5.0,Bar
8635,d7707818,The Bombay Canteen,4.5,Indian
8636,d1202559,It's Mirchi,4.5,Indian
8637,d4064145,The Arthouse,4.5,Indian International
8638,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8639,d5901185,Fountain Sizzlers,4.5,Indian
8640,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8641,d21387580,Fiona,5.0,Italian Indian Bar Asian
8642,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8643,d2034920,Namak,5.0,Indian
8644,d8010527,Saptami,5.0,Indian
8645,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8646,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8647,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8648,d15223662,Ummrao,5.0,Indian
8649,d804433,Kebabs & Kurries,5.0,Indian
8650,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8651,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8652,d19428928,Tanatan Shivaji Park,5.0,Indian
8653,d1014520,Peshawri,4.5,Indian Healthy
8654,d3268182,Nawab Saheb,5.0,Indian
8655,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8656,d16845556,Yeda Republic,5.0,Asian
8657,d6158439,The Brasserie,4.5,Indian International Asian
8658,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8659,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8660,d1138825,Lotus Cafe,4.5,Indian Cafe International
8661,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8662,d1370074,Dakshin Coastal,4.5,Indian
8663,d947165,Flamboyante,4.5,Indian
8664,d5899260,Bombay High,5.0,Bar
8665,d7707818,The Bombay Canteen,4.5,Indian
8666,d1202559,It's Mirchi,4.5,Indian
8667,d4064145,The Arthouse,4.5,Indian International
8668,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8669,d5901185,Fountain Sizzlers,4.5,Indian
8670,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8671,d21387580,Fiona,5.0,Italian Indian Bar Asian
8672,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8673,d2034920,Namak,5.0,Indian
8674,d8010527,Saptami,5.0,Indian
8675,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8676,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8677,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8678,d15223662,Ummrao,5.0,Indian
8679,d804433,Kebabs & Kurries,5.0,Indian
8680,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8681,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8682,d19428928,Tanatan Shivaji Park,5.0,Indian
8683,d1014520,Peshawri,4.5,Indian Healthy
8684,d3268182,Nawab Saheb,5.0,Indian
8685,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8686,d16845556,Yeda Republic,5.0,Asian
8687,d6158439,The Brasserie,4.5,Indian International Asian
8688,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8689,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8690,d1138825,Lotus Cafe,4.5,Indian Cafe International
8691,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8692,d1370074,Dakshin Coastal,4.5,Indian
8693,d947165,Flamboyante,4.5,Indian
8694,d5899260,Bombay High,5.0,Bar
8695,d7707818,The Bombay Canteen,4.5,Indian
8696,d1202559,It's Mirchi,4.5,Indian
8697,d4064145,The Arthouse,4.5,Indian International
8698,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8699,d5901185,Fountain Sizzlers,4.5,Indian
8700,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8701,d21387580,Fiona,5.0,Italian Indian Bar Asian
8702,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8703,d2034920,Namak,5.0,Indian
8704,d8010527,Saptami,5.0,Indian
8705,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8706,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8707,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8708,d15223662,Ummrao,5.0,Indian
8709,d804433,Kebabs & Kurries,5.0,Indian
8710,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8711,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8712,d19428928,Tanatan Shivaji Park,5.0,Indian
8713,d1014520,Peshawri,4.5,Indian Healthy
8714,d3268182,Nawab Saheb,5.0,Indian
8715,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8716,d16845556,Yeda Republic,5.0,Asian
8717,d6158439,The Brasserie,4.5,Indian International Asian
8718,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8719,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8720,d1138825,Lotus Cafe,4.5,Indian Cafe International
8721,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8722,d1370074,Dakshin Coastal,4.5,Indian
8723,d947165,Flamboyante,4.5,Indian
8724,d5899260,Bombay High,5.0,Bar
8725,d7707818,The Bombay Canteen,4.5,Indian
8726,d1202559,It's Mirchi,4.5,Indian
8727,d4064145,The Arthouse,4.5,Indian International
8728,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8729,d5901185,Fountain Sizzlers,4.5,Indian
8730,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8731,d21387580,Fiona,5.0,Italian Indian Bar Asian
8732,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8733,d2034920,Namak,5.0,Indian
8734,d8010527,Saptami,5.0,Indian
8735,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8736,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
8737,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
8738,d15223662,Ummrao,5.0,Indian
8739,d804433,Kebabs & Kurries,5.0,Indian
8740,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
8741,d21511592,Rasoi Kitchen & Bar,5.0,Indian
8742,d19428928,Tanatan Shivaji Park,5.0,Indian
8743,d1014520,Peshawri,4.5,Indian Healthy
8744,d3268182,Nawab Saheb,5.0,Indian
8745,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
8746,d16845556,Yeda Republic,5.0,Asian
8747,d6158439,The Brasserie,4.5,Indian International Asian
8748,d17609451,Gallery Café,5.0,Indian International Asian Healthy
8749,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
8750,d1138825,Lotus Cafe,4.5,Indian Cafe International
8751,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
8752,d1370074,Dakshin Coastal,4.5,Indian
8753,d947165,Flamboyante,4.5,Indian
8754,d5899260,Bombay High,5.0,Bar
8755,d7707818,The Bombay Canteen,4.5,Indian
8756,d1202559,It's Mirchi,4.5,Indian
8757,d4064145,The Arthouse,4.5,Indian International
8758,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
8759,d5901185,Fountain Sizzlers,4.5,Indian
8760,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
8761,d21387580,Fiona,5.0,Italian Indian Bar Asian
8762,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
8763,d2034920,Namak,5.0,Indian
8764,d8010527,Saptami,5.0,Indian
8765,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
8766,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
